URL;Post ID;Deepest category URL
https://www.popsci.com/reviews/audio-gear-of-ces-2022/;301;https://www.popsci.com/category/speakers/
https://www.popsci.com/reviews/macbook-air-vs-pro/;301;https://www.popsci.com/category/laptops/
https://www.popsci.com/reviews/super-bowl-tv-sale/;301;https://www.popsci.com/category/televisions/
https://www.popsci.com/reviews/valentines-day-gift-guide/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/reviews/neat-bumblebee-ii-review/;301;https://www.popsci.com/category/audio/
https://www.popsci.com/reviews/whoop-4-review/;301;https://www.popsci.com/category/fitness-gear/
https://www.popsci.com/environment/gas-stoves-harmful/;301;https://www.popsci.com/category/pollution/
https://www.popsci.com/reviews/ces-gadgets-2022/;301;https://www.popsci.com/category/televisions/
https://www.popsci.com/reviews/gaming-gadgets-ces-2022/;301;https://www.popsci.com/category/gaming/
https://www.popsci.com/reviews/laptops-ces-2022/;301;https://www.popsci.com/category/laptops/
https://www.popsci.com/reviews/ces-2022-smart-home-gadgets/;301;https://www.popsci.com/category/smart-home/
https://www.popsci.com/diy/fitbit-sleep-tracking/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/diy/select-move-multiple-apps-iphone/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/diy/how-to-use-plex-discover/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/diy/how-to-reset-apps-on-mac/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/tools-for-backcountry-adventures/;301;https://www.popsci.com/category/life-skills/
https://www.popsci.com/diy/article/2009-09/getting-your-circuit-boards-professionally-printed/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/how-build-home-sensor/;301;https://www.popsci.com/category/smart-home/
https://www.popsci.com/how-to-make-touchscreen-sensitive-gloves/;301;https://www.popsci.com/category/projects/
https://www.popsci.com/story/technology/raspberry-pi-400-keyboard-computer/;301;https://www.popsci.com/category/computers/
https://www.popsci.com/how-to-build-your-own-spy-kit/;301;https://www.popsci.com/category/projects/
https://www.popsci.com/how-to-make-magnetic-wristband-for-screws/;301;https://www.popsci.com/category/projects/
https://www.popsci.com/alternative-power-chargers/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/story/diy/head-trip-shape-shifting-sound/;301;https://www.popsci.com/category/gaming/
https://www.popsci.com/diy/article/2012-02/can-i-update-software-my-old-android-phone/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/reviews/fitbit-versa-3-review/;301;https://www.popsci.com/category/smartwatches/
https://www.popsci.com/environment/executive-order-right-to-repair/;301;https://www.popsci.com/category/phones/
https://www.popsci.com/gadgets/article/2011-05/testing-goods-horizon-minipak-portable-fuel-cell-charger/;301;https://www.popsci.com/category/renewables/
https://www.popsci.com/story/technology/google-android-earthquake-detection-system/;301;https://www.popsci.com/category/phones/
https://www.popsci.com/diy/article/2005-06/be-your-own-hotspot/;301;https://www.popsci.com/category/renewables/
https://www.popsci.com/science/newsletter-announcement-goods-impact/;301;https://www.popsci.com/category/sustainability/
https://www.popsci.com/reebok-biodegradable-sneakers-made-corn/;301;https://www.popsci.com/category/agriculture/
https://www.popsci.com/gadgets/article/2011-11/sleek-urban-beehive-concept-attaches-honeybee-colonies-apartment-windows/;301;https://www.popsci.com/category/bees/
https://www.popsci.com/buy-things-that-get-better-with-age/;301;https://www.popsci.com/category/sustainability/
https://www.popsci.com/gadgets/article/2011-09/personal-turbine-makes-your-rooftop-wind-farm/;301;https://www.popsci.com/category/renewables/
https://www.popsci.com/gadgets/article/2013-05/play-laser-pointer-game-your-pet-anywhere-world/;301;https://www.popsci.com/category/pets/
https://www.popsci.com/ant-farm-for-grown-ups/;301;https://www.popsci.com/category/insects/
https://www.popsci.com/diy/apple-music-voice-plan-guide/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/bose-700-noise-cancelling-headphone-review/;301;https://www.popsci.com/category/headphones/
https://www.popsci.com/reviews/beyerdynamic-m70-pro-x/;301;https://www.popsci.com/category/audio/
https://www.popsci.com/reviews/apple-macbook-pro-m1-pro-max/;301;https://www.popsci.com/category/laptops/
https://www.popsci.com/reviews/analogue-pocket-review/;301;https://www.popsci.com/category/console-gaming/
https://www.popsci.com/hair-gift-guide/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/reviews/car-games-tesla/;301;https://www.popsci.com/category/gaming/
https://www.popsci.com/story/reviews/amazon-black-friday/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/story/reviews/black-friday-tv-deals/;301;https://www.popsci.com/category/televisions/
https://www.popsci.com/story/reviews/best-buy-black-friday/;301;https://www.popsci.com/category/televisions/
https://www.popsci.com/technology/best-sports-outdoors-innovations-2021/;301;https://www.popsci.com/category/best-whats-new/
https://www.popsci.com/office-gift-exchange-ideas/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/choose-right-laptop-for-you/;301;https://www.popsci.com/category/laptops/
https://www.popsci.com/story/reviews/best-wireless-earbuds/;301;https://www.popsci.com/category/earbuds/
https://www.popsci.com/technology/best-gadget-innovations-2021/;301;https://www.popsci.com/category/best-whats-new/
https://www.popsci.com/reviews/best-high-school-graduation-gifts/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/diy/best-diy-holiday-presents/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/story/technology/oculus-quest-2-virtual-reality-vr-headset/;301;https://www.popsci.com/category/gaming/
https://www.popsci.com/story/reviews/best-black-friday-deals/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/story/reviews/target-black-friday/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/story/reviews/best-practical-graduation-gifts/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/reviews/nintendo-switch-review/;301;https://www.popsci.com/category/console-gaming/
https://www.popsci.com/science-decor-art-prints/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/what-to-buy-for-your-very-good-dog/;301;https://www.popsci.com/category/dogs/
