URL,Group,Page type,Timeframe,Funnel
https://www.wearethemighty.com/popular/touching-tomb-unknown-soldier-sentinels/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/why-f-22-never-exported/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/greatest-power-move-military-history/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/how-marines-prepare-for-hike/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/c-130-toughest-plane-ever/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/amazing-thing-sr-71-blackbird/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/ultimate-plastic-army-men-battle/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/stan-lee-comic-book-legend/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/paratrooper-gets-his-knife-back/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/starship-troopers-novel-vs-film/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/golf-courses-military-installations/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/civil-air-patrol-duck-club/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/edison-tattoo-machine-patent-sailor/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/101st-screaming-eagles-siege-of-bastogne/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/history-of-marine-recon-paddle/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/petraeus-shot-returned-in-days/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/green-beret-inspiration-robert-rheault/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/only-2-six-star-generals/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/okinawa-world-war2-carrier-kamikaze/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/german-navy-dday-ww2/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/us-battleships-firing-desert-storm/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/seal-team-six-hostage-rescue/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/why-punisher-skull-beloved-troops/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/m1-carbine-designed-by-convict/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/army-reserve-drill-day-humor/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/medieval-warrior-now-famous-insult/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/abraham-lincoln-strong/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/titanic-survivor-rescues-troops-dunkirk/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/queen-elizabeth-refused-sit-throne/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/ernest-hemingway-impossible-to-kill/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/female-naval-aviator-died-accident/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/longest-land-battle-hurtgen-forest/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/first-military-pt-test/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/awesome-planning-documents-d-day/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/why-teddy-roosevelt-quit-boxing/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/president-truman-world-wari-artillery/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/ww2-navy-torpedo-problems-mk14/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/tank-named-after-the-rock/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/cologne-germany-largest-bombing-raids/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/panormic-world-war-1-training/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/americas-funniest-home-videos-military/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/raf-pilot-stolen-plane-protest/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/cursing-in-the-military-rules/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/watch/british-death-ray-radar-ww2/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/nuclear-war-russia-china/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/civil-war-brother-against-brother/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/why-advanced-fighter-jets-carry-guns/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/uss-simpson-sunk-enemy-ship/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/carl-spatz-wwi/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/unstoppable-german-ship/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-trending/origin-of-gis/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/destroyer-won-battle-with-potatoes/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/military-helicopters-of-wwii/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/brazils-world-war-ii-patch/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/first-fighter-plane/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/tomb-of-the-unknown-soldier-pistols/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/german-u-boat-lake-michigan/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/troops-wrote-on-helmets-vietnam/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/biggest-native-victory-against-colonials/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/commander-in-chiefs-desk/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/water-cooled-machine-guns/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/d-day-guns/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/air-force-dress-whites/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/ka-52-best-attack-helicopter/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/submarine-runs-into-undersea-mountain/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/hiroshima-pilot-enola-gay/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/specialist-michael-fitzmaurice-vietnam/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/gulf-war-pow/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/old-us-f-14-tomcats/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/revolutionary-war-recruiting-scottish/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/aircraft-set-world-glider-record/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/popeye-the-sailor-was-based-on-a-real-person-and-this-is-what-he-looked-like/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/teddy-roosevelt-athlete/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/amelia-earhart/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/charles-loring-korean-war-pilot/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/the-loss-of-uss-indianapolis/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/nuclear-subs-on-sea-floor/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/soviet-stealth-scientist-ufimtsev-history/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/b17-flying-fortress-deaths-fighters/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/americans-likely-to-die-hostages/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/this-is-the-most-decorated-enlisted-sailor-in-us-military-history/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/dopest-generation-soldiers-90s-kids/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/wwii-legends-doolittle-raiders/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/jocko-willink-combat/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/the-det-ireland-troubles/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/origin-a10s-shark-mouth/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/filipino-american-sailors-evolution/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/women-of-vietnam/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/british-aircraft-carrier-us-navy/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/fb-22-strike-raptor/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/hurricane-hero-battle-of-britain/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/british-marksman-patrick-ferguson/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/arrow-air-lines-flight-1285/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/army-nerfed-ammunition-before-wwii/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/private-navy-helped-win-revolution/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/uss-enterprise-ran-aground/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/uss-texas-flooded-on-purpose/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/right-order-for-the-colors/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-culture/eagle-globe-anchor-meaning/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/longest-escape-and-evasion-by-any-soldier-ever/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/fort-benning-history-temporary-during-wwi/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/heres-how-the-army-found-and-captured-iraqi-dictator-saddam-hussein/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-heroes/one-of-the-most-famous-navy-seals-was-snapped-in-two-during-a-training-op/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/the-cias-special-activities-division-rescued-the-dalai-lama-from-the-chinese-communists/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/scow-near-niagara-falls/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-culture/what-do-military-working-dogs-do/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/this-is-how-japan-went-from-enemy-to-ally-of-the-us/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/have-you-seen-the-abandoned-b29-bomber-airfield-in-herington/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/watch-disabled-missiles-at-malmstrom-afb/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-funny/pretend-to-be-dumb/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/why-this-world-war-ii-veteran-was-the-saltiest-sailor-in-american-history/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/korean-commandos-infiltrate-north-korea/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/ship-fooled-with-trojan-turkeys/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/air-force-rifle-gau-5a/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/west-point-first-day-watch/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-us-armys-plan-to-win-the-plains-wars/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/watch-that-time-north-dakota-almost-experienced-its-own-chernobyl/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/tech/giant-c-17-cargo-plane-at-jb-charleston/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/optimus-prime-voiced-by-marine/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/how-elvis-helped-build-the-uss-arizona-memorial/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/the-world-war-ii-origins-of-navy-torpedo-juice/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/how-the-red-army-used-cavalry/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/british-used-old-biplanes-wwii/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/why-the-north-vietnamese-feared-south-korean-marines/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/watch-freemasons-and-the-war-of-1812/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/off-the-shore-of-staten-island-pc-1264/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/how-a-solar-storm-detonated-navy-mines/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/the-idiots-loop-nuclear-bombers/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/battle-of-stony-point-baron-von-steuben/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/april-8-today-in-military-history-the-japanese-take-bataan/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/history/damn-the-torpedoes-origin/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/history/today-in-military-history-us-declares-war-on-mexico/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/history/today-in-military-history-union-army-cuts-off-port-hudson/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-first-atomic-cannon-is-fired/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-royal-navy-takes-down-the-bismarck-to-avenge-their-flagship/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-george-washington-spills-first-blood-of-french-and-indian-war/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-bonus-army-marches-on-washington-to-demand-veteran-pay/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/history/air-cannons/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/no-navy-admiral-until-post-civil-war/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/moving-company-moved-captured-u-boat/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/b-59-submarine-crimson-tide/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/the-highest-ranking-filipino-american/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-air-force-scored-the-worlds-only-supersonic-air-to-air-gun-kill-in-vietnam/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/an-air-force-officer-flew-into-a-hurricane/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/how-an-air-force-fighter-jet-managed-to-shoot-itself-down/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-sr-71-blackbird-was-almost-the-most-versatile-fighter-plane-ever/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/how-the-phrase-god-is-my-co-pilot-started-with-the-world-war-ii-air-forces/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-time-a-fishing-boat-helped-capture-a-north-korean-submarine/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/coyote-brown-military-color/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/general-schwarzkopf-two-watches/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/dod-controlled-information/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/history-design-legendary-a10/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/navy-seals-black-hawk-down/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/popular/this-is-why-enlisted-marines-should-wear-rank-on-their-sleeves/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-sports/national-anthem-came-to-sports/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/military-origins-of-necktie/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-stories/why-australia-buried-all-of-its-old-f-111-aardvark-tactical-aircraft/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-red-ball-express-kept-the-allies-supplied-and-armed-after-the-d-day-breakout/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/how-an-airman-shot-down-a-japanese-fighter-from-the-cockpit-over-the-himalayas/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/this-is-what-happens-if-you-try-to-illegally-enter-area-51/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/featured/how-veterans-can-make-gaming-a-viable-career/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/before-the-attack-helicopter-this-wwii-plane-was-named-the-apache/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/american-legion/do-you-know-the-history-of-the-american-legion/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-battle-of-midway-ends/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/june-14-today-in-military-history-us-army-is-founded/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-reason-the-m1-garand-used-to-jam-every-7th-round/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-battle-of-bunker-hill-began/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-us-constitution-ratified/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-us-senate-repeals-tonkin-gulf-resolution/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-battle-of-little-bighorn-begins/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/madison-calls-for-navy-officers-to-fight-the-british/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/why-this-green-beret-was-nominated-for-three-medals-of-honor-but-only-got-one/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-namesake-of-tinker-air-force-base-was-a-total-badass/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-time-japanese-submarines-attacked-california-and-oregon-during-wwii/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/how-the-ghost-army-tricked-the-enemy-with-theater-tricks-during-wwii/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/california-almost-used-nukes-to-bypass-route-66/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-last-casualty-of-the-civil-war-died-of-his-wounds-in-1914/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/how-green-berets-earned-the-nickname-snake-eaters-and-how-it-helped-them-in-vietnam/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/how-the-vietnam-war-changed-the-navy-seals-forever/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-battle-of-gettysburg-begins/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-first-american-killed-in-korean-wart/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-best-cold-war-communist-military-technology-was-all-stolen-from-the-west/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/how-the-british-army-trolled-the-colonists-after-leaving-new-york/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-women-inducted-into-us-naval-academy/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-british-womens-auxiliary-army-corps-established/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-ernest-hemingway-wounded-on-the-italian-front/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-first-female-officer-in-the-us-army/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-medal-of-honor-is-created/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/how-to-spot-a-weeaboo-in-your-platoon-and-stop-it-from-reproducing/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-battle-of-bull-run/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-nasa-is-formed/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/this-is-what-each-lifesaving-item-does-in-a-marines-first-aid-kit/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/heres-how-astronauts-do-their-laundry-in-space/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-6-most-insane-obsessions-of-the-worlds-craziest-dictators/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/what-german-soldiers-thought-about-americans-in-the-aftermath-of-world-war-i/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/how-the-viet-cong-managed-to-avoid-being-victims-of-their-own-booby-traps/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-only-time-european-pikemen-squared-off-against-japanese-samurai/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/this-is-the-distinguished-service-of-little-green-army-men-toys/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-marines-launch-operation-prairie-in-vietnam/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-gulf-of-tonkin-incident/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-union-victory-at-mobile-bay/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-detroit-surrenders-without-a-fight/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-marines-tested-in-operation-starlite/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/general-sherman-assaults-atlanta/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/the-mystery-of-vietnam-apes/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-us-may-have-invaded-cambodia-because-of-the-movie-patton/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/this-is-why-the-1961-bay-of-pigs-operation-in-cuba-failed/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/why-the-triangle-of-death-in-iraq-was-so-infamously-dangerous/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/this-cannon-has-been-in-service-since-wwii/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-soviet-union-used-a-massive-plane-to-spread-twitter-like-propaganda/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-story-behind-saddam-husseins-massive-1-billion-bank-robbery/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/how-to-fly-a-supersonic-russian-mig-29-fulcrum-right-now/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/this-wwi-navy-vet-stole-the-1920-olympic-flag/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/did-you-know-these-four-us-presidents-never-had-a-vp/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-youngest-nco-in-army-history-shot-a-confederate-officer-at-age-12/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/heres-how-the-usps-delivered-12-million-letters-a-week-during-wwi/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-navy-converted-side-wheel-paddle-steamers-into-wwii-aircraft-carriers/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-skeleton-army-was-the-salvation-armys-primary-enemy/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/how-one-of-americas-saltiest-marines-wanted-to-handle-the-vietnam-war/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/this-french-military-officer-was-the-real-life-last-samurai/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/everything-you-need-to-know-about-the-battle-of-midway-the-turning-point-of-wwii/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/this-is-how-water-purification-tablets-work-in-an-emergency/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/this-army-sent-scouts-to-find-the-mythical-city-of-shangri-la/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/daffy-duck-military-service-branch/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/this-is-why-soft-interrogations-are-best-when-handling-an-enemy-pow/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/today-in-military-history-geronimo-surrenders/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/the-air-force-used-a-dog-doo-transmitter-in-vietnam/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/today-in-military-history-brits-launch-offensive-in-palestine/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/today-in-military-history-confederate-victory-at-chickamauga/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/today-in-military-history-legendary-5th-special-forces-group-activated/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/why-armies-used-to-fight-in-long-lines-while-marching-in-the-open/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-history/this-is-the-most-decorated-pilot-in-the-history-of-the-royal-navy/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/this-was-the-confederates-most-famous-army-ranger/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/this-russian-born-fbi-agent-was-the-bureaus-spycatcher/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/articles/how-one-israeli-tanker-held-off-the-entire-syrian-army-in-1973/,Non-Membership,Feature,Non-Evergreen,
